Customer ID,Subscription Type,Device Type,Device Make/Model,Address,City,State,Zipcode,Days Before Perks,Days After Perks,Total Data Usage (GB),Usage Days,Peak Hours,Received Regular Perks,Perks Description,Content Type,Content Title,Content URL,PlusPlayStatus,StreamingHours,DataUsageGB,Offer_DiscountedUpgrade,Offer_BundleSavings,Offer_FamilyPlanPerk,Offer_DataBoost,Offer_ExclusiveContent,Offer_LimitedTime,Offer_LoyaltyRewards,Offer_GiftingOpportunity,Offer_StudentDiscount,Offer_WeekendStreamingPass
514225,Standard with Ads,Mobile,Google Pixel 7,1866 Main St,Chicago,CA,16607,23,18,69.89,"['Wednesday', 'Thursday', 'Tuesday']",[8],True,Free HD Streaming Upgrade,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,1,74,390.21,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
755532,Standard,Mobile,Samsung Galaxy S23,9213 Main St,Phoenix,AZ,97025,20,6,47.72,"['Monday', 'Tuesday']","[19, 10]",False,,Movie,6 Underground,https://www.netflix.com/title/6-underground,0,31,170.3,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
971898,Standard,Setup Box,Verizon VMS4100,9043 Main St,Los Angeles,NY,96302,27,14,98.66,"['Sunday', 'Monday', 'Tuesday', 'Friday', 'Wednesday', 'Thursday']","[2, 22, 20]",True,Discounted Subscription,Series,Money Heist,https://www.netflix.com/title/money-heist,1,55,244.69,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
181391,Standard,Wi-Fi Router,Verizon Quantum Gateway,1103 Main St,Los Angeles,AZ,62890,2,5,24.55,"['Wednesday', 'Monday', 'Thursday', 'Friday', 'Sunday', 'Saturday', 'Tuesday']",[21],False,,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,0,95,368.65,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
262966,Standard with Ads,Setup Box,Verizon VMS1100,3866 Main St,New York,TX,15407,12,8,86.33,"['Sunday', 'Monday', 'Thursday', 'Tuesday']","[18, 19, 8]",False,,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,0,29,375.3,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
644397,Standard with Ads,Mobile,Samsung Galaxy S23,8323 Main St,Phoenix,NY,95382,30,5,49.93,"['Sunday', 'Monday', 'Thursday', 'Saturday', 'Friday', 'Wednesday', 'Tuesday']","[14, 4]",False,,Live Event,Super Bowl Halftime Show,https://www.netflix.com/title/super-bowl-halftime-show,1,96,460.55,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
213504,Standard with Ads,Setup Box,Verizon VMS4100,5887 Main St,New York,CA,22979,7,20,39.45,"['Monday', 'Saturday', 'Friday', 'Thursday']","[2, 20, 8, 0]",False,,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,1,71,375.87,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
180016,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,7592 Main St,New York,CA,79902,11,20,65.2,"['Sunday', 'Friday', 'Saturday', 'Monday', 'Thursday']","[21, 6, 8, 11]",True,Bundled Streaming Services,Series,Money Heist,https://www.netflix.com/title/money-heist,1,84,345.47,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
899266,Standard with Ads,Mobile,Samsung Galaxy S23,9587 Main St,New York,TX,10533,11,12,85.99,"['Thursday', 'Monday']",[5],True,Discounted Subscription,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,1,80,499.69,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
276457,Standard,Mobile,Samsung Galaxy S23,7199 Main St,New York,IL,88254,30,30,74.42,"['Tuesday', 'Saturday', 'Monday', 'Wednesday']",[9],True,Free HD Streaming Upgrade,Series,The Witcher,https://www.netflix.com/title/the-witcher,0,68,398.33,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
682504,Premium,Wi-Fi Router,Verizon 5G Home Router,3865 Main St,Houston,IL,73598,26,12,59.29,"['Thursday', 'Friday']","[17, 7, 5]",True,Bundled Streaming Services,Movie,The Irishman,https://www.netflix.com/title/the-irishman,1,35,499.79,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
966475,Premium,Wi-Fi Router,Verizon 5G Home Router,1920 Main St,Los Angeles,NY,94854,2,24,18.07,"['Wednesday', 'Tuesday', 'Sunday', 'Monday']",[21],False,,Movie,Army of the Dead,https://www.netflix.com/title/army-of-the-dead,1,65,311.63,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
733450,Standard,Wi-Fi Router,Verizon Quantum Gateway,5632 Main St,Phoenix,NY,66288,10,10,55.02,"['Tuesday', 'Thursday', 'Saturday', 'Friday', 'Monday', 'Wednesday', 'Sunday']",[0],True,Free HD Streaming Upgrade,Movie,Red Notice,https://www.netflix.com/title/red-notice,0,24,199.97,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
175974,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,1529 Main St,New York,NY,58673,1,20,12.14,"['Friday', 'Saturday', 'Sunday', 'Monday', 'Wednesday', 'Tuesday']","[21, 6]",False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,50,127.56,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
630966,Standard with Ads,Setup Box,Verizon VMS4100,1740 Main St,Phoenix,NY,23991,8,26,41.48,"['Tuesday', 'Thursday', 'Wednesday', 'Friday', 'Monday', 'Saturday']","[18, 11, 20]",False,,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,0,70,212.02,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
814104,Standard,Wi-Fi Router,Verizon Quantum Gateway,2716 Main St,Chicago,AZ,38758,10,20,47.35,"['Friday', 'Monday', 'Wednesday', 'Sunday', 'Saturday', 'Tuesday', 'Thursday']",[9],False,,Movie,Extraction,https://www.netflix.com/title/extraction,0,52,324.08,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
576942,Standard,Setup Box,Verizon VMS4100,7739 Main St,Chicago,CA,55183,1,5,51.47,"['Sunday', 'Friday', 'Thursday', 'Monday', 'Saturday', 'Wednesday', 'Tuesday']","[5, 11, 16, 17]",True,Discounted Subscription,Series,Bridgerton,https://www.netflix.com/title/bridgerton,1,62,430.45,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
562461,Standard with Ads,Mobile,Google Pixel 7,1941 Main St,Chicago,AZ,35327,27,9,57.92,"['Sunday', 'Friday', 'Thursday', 'Tuesday']","[20, 9, 18, 22]",True,Discounted Subscription,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,1,27,304.46,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
922399,Standard,Mobile,iPhone 14,5958 Main St,Los Angeles,NY,51259,22,21,35.08,"['Thursday', 'Saturday', 'Wednesday', 'Friday']","[4, 18]",False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,24,396.62,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
495647,Premium,Mobile,Samsung Galaxy S23,5234 Main St,Houston,TX,51862,15,27,41.69,"['Saturday', 'Thursday', 'Sunday', 'Tuesday', 'Monday']","[16, 8, 12]",True,Discounted Subscription,Movie,Red Notice,https://www.netflix.com/title/red-notice,1,0,315.08,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
453482,Premium,Mobile,Google Pixel 7,9660 Main St,Los Angeles,AZ,52499,7,6,97.96,"['Sunday', 'Monday', 'Friday']","[3, 17, 22, 0]",True,Discounted Subscription,Movie,The Old Guard,https://www.netflix.com/title/the-old-guard,1,24,366.29,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
389873,Premium,Wi-Fi Router,Verizon Quantum Gateway,9364 Main St,New York,AZ,97849,21,2,95.82,"['Friday', 'Saturday', 'Sunday', 'Tuesday', 'Thursday', 'Wednesday']",[21],False,,Movie,6 Underground,https://www.netflix.com/title/6-underground,1,63,405.0,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
839488,Standard,Mobile,Samsung Galaxy S23,3951 Main St,Phoenix,IL,29856,11,27,57.96,"['Friday', 'Saturday']",[15],False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,1,51,286.27,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
628663,Standard,Setup Box,Verizon VMS4100,4086 Main St,New York,AZ,46261,26,23,15.78,"['Wednesday', 'Friday', 'Monday', 'Sunday', 'Saturday', 'Thursday', 'Tuesday']","[8, 4, 17]",False,,Live Event,New Year's Eve Countdown,https://www.netflix.com/title/new-year%27s-eve-countdown,1,50,473.31,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
948629,Standard with Ads,Mobile,Google Pixel 7,7480 Main St,New York,IL,89450,15,9,77.57,"['Thursday', 'Tuesday', 'Friday', 'Sunday', 'Saturday', 'Monday']","[11, 5, 21]",True,Unlimited Data Streaming,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,0,80,282.4,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
322834,Premium,Setup Box,Verizon VMS1100,6073 Main St,Los Angeles,TX,14132,11,5,16.88,"['Saturday', 'Sunday']",[21],False,,Movie,Enola Holmes,https://www.netflix.com/title/enola-holmes,0,32,166.1,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
501148,Premium,Mobile,Samsung Galaxy S23,2660 Main St,New York,TX,50636,28,15,51.75,['Monday'],"[7, 10, 16]",False,,Live Event,Golden Globe Awards,https://www.netflix.com/title/golden-globe-awards,1,49,342.6,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
580622,Premium,Setup Box,Verizon VMS4100,1744 Main St,Los Angeles,CA,43688,1,24,39.7,['Friday'],[14],True,Priority Customer Support,Live Event,Super Bowl Halftime Show,https://www.netflix.com/title/super-bowl-halftime-show,1,1,318.83,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
637256,Standard with Ads,Setup Box,Verizon VMS1100,9480 Main St,Chicago,NY,85012,30,27,74.47,"['Sunday', 'Friday']","[20, 8, 3]",False,,Movie,Red Notice,https://www.netflix.com/title/red-notice,0,63,224.63,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
374692,Standard,Wi-Fi Router,Verizon Quantum Gateway,2160 Main St,Los Angeles,AZ,27076,18,19,97.34,"['Tuesday', 'Wednesday', 'Monday', 'Friday', 'Sunday']","[13, 10, 12]",True,Bundled Streaming Services,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,4,389.78,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
760623,Standard with Ads,Setup Box,Verizon VMS1100,5530 Main St,Phoenix,AZ,53472,10,5,46.35,"['Thursday', 'Wednesday', 'Friday']","[10, 23]",True,Discounted Subscription,Series,Narcos,https://www.netflix.com/title/narcos,1,47,133.68,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
360788,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,2365 Main St,Phoenix,TX,48814,28,24,12.92,"['Tuesday', 'Monday']","[9, 5, 20]",True,Free HD Streaming Upgrade,Live Event,New Year's Eve Countdown,https://www.netflix.com/title/new-year%27s-eve-countdown,0,44,477.11,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
219903,Premium,Mobile,Google Pixel 7,9047 Main St,Los Angeles,TX,19253,10,28,53.26,"['Sunday', 'Thursday', 'Wednesday', 'Monday', 'Tuesday', 'Friday', 'Saturday']",[22],False,,Series,Narcos,https://www.netflix.com/title/narcos,0,9,363.85,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
582630,Standard with Ads,Mobile,iPhone 14,1602 Main St,Chicago,TX,87851,2,22,31.17,"['Tuesday', 'Sunday', 'Monday', 'Saturday']","[17, 16, 15, 10]",False,,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,0,27,388.63,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
770152,Standard with Ads,Mobile,Samsung Galaxy S23,2725 Main St,New York,TX,72537,28,7,67.81,"['Tuesday', 'Thursday', 'Sunday']","[0, 8]",False,,Series,Breaking Bad,https://www.netflix.com/title/breaking-bad,1,34,467.69,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
845687,Standard,Mobile,iPhone 14,2926 Main St,Houston,IL,86918,3,1,19.79,['Wednesday'],"[12, 20, 0]",False,,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,1,97,241.12,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
453877,Standard,Wi-Fi Router,Verizon Quantum Gateway,1118 Main St,Chicago,CA,90900,6,7,92.56,"['Saturday', 'Sunday', 'Wednesday', 'Friday', 'Monday', 'Tuesday']","[7, 12, 17, 2]",True,Unlimited Data Streaming,Series,Narcos,https://www.netflix.com/title/narcos,0,88,392.0,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
739393,Standard with Ads,Mobile,iPhone 14,9556 Main St,Los Angeles,CA,42964,13,4,92.34,"['Sunday', 'Thursday', 'Wednesday', 'Monday']","[6, 0, 21]",False,,Series,Narcos,https://www.netflix.com/title/narcos,0,56,154.64,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
803634,Standard with Ads,Mobile,iPhone 14,8598 Main St,Houston,CA,10800,11,23,90.64,"['Monday', 'Sunday', 'Saturday']",[23],False,,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,1,76,213.0,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
